DIS_NAME,DIS_CODE,UPA_NAME,UPA_CODE,UpazilaID,Average_temperature,Total_rainfall,Relative_humidity,Average_NDVI,Average_NDWI,month,year,PV,PF,MIXED,TEST,CASE,Population,API,MALE,FEMALE,PREGNANT,Age_1Y,Age_14Y,Age_15Y,LLIN
Bandarban,BD2003,Alikadam,BD200304,179,19.124176094545,0.071210195611571,63.817957789817,0.721065589266748,-0.044967831189151,1,2012,60,19,0,603,79,58933.0831388375,1.34050342850531,45,34,0,0,9,42,0
Bandarban,BD2003,Alikadam,BD200304,179,22.605256050503,0.0332065241901309,47.0206256390127,0.641054252446254,-0.0692990227190388,2,2012,6,54,1,800,61,58933.0831388375,1.03507226758005,33,28,0,1,6,38,0
Bandarban,BD2003,Alikadam,BD200304,179,25.1698993925058,0.713288693174869,57.3777974931955,0.643588925428576,-0.0408590091183476,3,2012,,,,,,58933.0831388375,,,,,,,,
Bandarban,BD2003,Alikadam,BD200304,179,26.713367899125,3.99429250819533,73.8334568982243,0.70664704170944,-0.00455693872156579,4,2012,4,18,0,374,22,58933.0831388375,0.373304752241985,15,7,0,0,4,14,0
Bandarban,BD2003,Alikadam,BD200304,179,27.7380109437224,6.93698312051157,77.6573694703509,0.743568961744095,0.0413736437231721,5,2012,7,76,0,559,83,58933.0831388375,1.40837701982203,63,20,0,0,4,37,0
Bandarban,BD2003,Alikadam,BD200304,179,25.6135955470065,22.072255059675,92.2291642846286,0.764504898767527,0.0989613203050134,6,2012,8,107,0,714,115,58933.0831388375,1.95136575035583,86,29,1,0,3,78,0
Bandarban,BD2003,Alikadam,BD200304,179,24.6401859073816,14.951894591287,94.2377005364473,0.630558229559171,0.0710410830677749,7,2012,12,131,0,654,143,58933.0831388375,2.4264808895729,96,47,0,0,13,92,0
Bandarban,BD2003,Alikadam,BD200304,179,24.81025577317,12.8064150082484,93.0449354126554,0.811340390421486,0.0892974383775705,8,2012,14,66,0,452,80,58933.0831388375,1.35747182633449,56,24,0,0,8,47,0
Bandarban,BD2003,Alikadam,BD200304,179,25.1683527435473,8.87733635826167,91.5933422134653,0.847543970911983,0.0897248688499938,9,2012,14,163,0,856,177,58933.0831388375,3.00340641576506,121,56,1,0,6,129,0
Bandarban,BD2003,Alikadam,BD200304,179,24.7466797992221,5.03178980468912,87.3653635542743,0.868972859075617,0.0655437277249768,10,2012,10,148,0,741,158,58933.0831388375,2.68100685701062,108,50,0,0,6,124,0
Bandarban,BD2003,Alikadam,BD200304,179,22.5031536509916,1.24983746245868,81.3184782193626,0.853077966133208,0.041093537254003,11,2012,11,125,0,616,136,58933.0831388375,2.30770210476863,106,30,0,1,4,106,0
Bandarban,BD2003,Alikadam,BD200304,179,18.907692318297,0.00113004938287277,73.8392163241,0.806097722012228,0.00412989797333812,12,2012,6,133,0,464,139,58933.0831388375,2.35860729825617,110,29,0,0,5,115,0
Bandarban,BD2003,Alikadam,BD200304,179,18.0770145526827,0.00102039627001741,63.2573057328129,0.737282603086818,-0.0372723897778778,1,2013,6,41,0,434,47,59528.3668069065,0.789539550991797,34,13,0,0,3,35,0
Bandarban,BD2003,Alikadam,BD200304,179,22.56672836747,0.133869997274221,51.9165767122495,0.660415163004456,-0.0704188716153094,2,2013,11,55,2,606,68,59528.3668069065,1.14231254186047,44,24,1,0,8,43,0
Bandarban,BD2003,Alikadam,BD200304,179,25.7162475831956,0.0567232729004234,53.3657074550969,0.573955825317613,-0.0845254344070085,3,2013,6,51,2,644,59,59528.3668069065,0.991124117202469,36,23,0,0,9,41,0
Bandarban,BD2003,Alikadam,BD200304,179,27.6953060270241,0.770109456270773,62.7470026389553,0.574653206782852,-0.060818167615163,4,2013,3,45,0,457,48,59528.3668069065,0.806338264842687,32,16,0,0,5,32,0
Bandarban,BD2003,Alikadam,BD200304,179,26.0018623641861,11.3277816673152,83.3580933298569,0.691018630899046,0.0245267187095492,5,2013,5,106,0,849,111,59528.3668069065,1.86465723744871,67,44,0,1,12,66,0
Bandarban,BD2003,Alikadam,BD200304,179,25.83239858204,12.1111732080409,89.5992081838209,0.799901555752034,0.0881213104119872,6,2013,20,401,9,2040,430,59528.3668069065,7.2234469558824,269,161,0,6,40,267,0
Bandarban,BD2003,Alikadam,BD200304,179,25.0307495342777,14.6091356138424,91.3068386695585,0.812331414881056,0.09984730923414,7,2013,26,452,7,1638,485,59528.3668069065,8.14737621768131,322,163,1,5,46,318,0
Bandarban,BD2003,Alikadam,BD200304,179,24.9721781584404,15.312875124022,92.0130622086446,0.786955479904819,0.0977943482413968,8,2013,12,289,1,1036,302,59528.3668069065,5.07321158296857,202,100,2,0,26,189,0
Bandarban,BD2003,Alikadam,BD200304,179,24.9266341434091,10.3653080427296,93.1771573050366,0.866857945532657,0.0890965709791623,9,2013,23,280,4,1373,307,59528.3668069065,5.15720515222302,181,126,1,2,33,197,800
Bandarban,BD2003,Alikadam,BD200304,179,24.2714245854762,8.25863161710901,92.1699966354387,0.88155725426203,0.0688803868766842,10,2013,5,209,0,1128,214,59528.3668069065,3.59492476409031,151,63,1,2,14,146,0
Bandarban,BD2003,Alikadam,BD200304,179,22.8623230109709,0.118347410212693,79.6938986528555,0.866360863086937,0.0550346689905934,11,2013,10,115,0,821,125,59528.3668069065,2.09983923136116,95,30,0,0,6,92,0
Bandarban,BD2003,Alikadam,BD200304,179,19.7605946561901,0.0647212598318122,72.8143499916223,0.815581989431709,0.00644638259241872,12,2013,9,118,0,727,127,59528.3668069065,2.13343665906294,107,20,0,1,4,102,0
Bandarban,BD2003,Alikadam,BD200304,179,19.159756173202,0.00134619556417289,66.5970696007718,0.773221807765113,-0.026597732858773,1,2014,9,49,0,475,58,60068.9876961721,0.965556474721416,45,13,0,0,5,42,0
Bandarban,BD2003,Alikadam,BD200304,179,20.981940025448,0.833580214266526,59.6884462147005,0.700156342635724,-0.0549450116487745,2,2014,9,42,0,556,51,60068.9876961721,0.849023796737796,39,12,0,0,8,36,0
Bandarban,BD2003,Alikadam,BD200304,179,25.4267248894157,0.0380440781558675,49.1489190397594,0.623599088759398,-0.070235280704467,3,2014,8,49,0,653,57,60068.9876961721,0.948908949295184,39,18,0,0,6,32,0
Bandarban,BD2003,Alikadam,BD200304,179,29.1109046149919,0.318482674404097,57.4155461073099,0.556951298477557,-0.0730736787782656,4,2014,3,70,0,544,73,60068.9876961721,1.21526935611489,51,22,0,0,2,53,0
Bandarban,BD2003,Alikadam,BD200304,179,27.8190937873687,3.85356080572151,75.4613150098005,0.656663489909388,-0.00830388961567253,5,2014,11,123,3,828,137,60068.9876961721,2.28071098339369,84,53,0,3,15,85,0
Bandarban,BD2003,Alikadam,BD200304,179,26.4858867509995,12.7271237893231,87.4072267259808,0.771676339995134,0.0728533355828649,6,2014,45,552,251,2408,848,60068.9876961721,14.1171015614441,529,319,3,1,73,473,0
Bandarban,BD2003,Alikadam,BD200304,179,25.6443183269432,13.0787862846349,89.9810959248784,0.817156117295562,0.0925371337166982,7,2014,61,742,534,3340,1337,60068.9876961721,22.2577414948713,784,553,2,6,124,778,0
Bandarban,BD2003,Alikadam,BD200304,179,24.7836715515614,12.4614555681237,94.0952982213023,0.728484552969031,0.0897946022162023,8,2014,122,676,637,4208,1435,60068.9876961721,23.8891989866419,869,566,2,5,147,811,0
Bandarban,BD2003,Alikadam,BD200304,179,25.318704300133,7.06071561679847,89.4203193109229,0.869029009512053,0.0815482743232949,9,2014,90,490,138,3223,718,60068.9876961721,11.9529232560341,443,275,1,4,83,401,11051
Bandarban,BD2003,Alikadam,BD200304,179,25.0022581202963,3.39138929472253,87.5507540376809,0.872262418542277,0.0645589672627154,10,2014,81,343,98,1929,522,60068.9876961721,8.69000827249274,334,188,1,2,65,289,10562
Bandarban,BD2003,Alikadam,BD200304,179,22.7362486740225,0.541227146308754,78.6578497107448,0.84892633708752,0.0401611728114259,11,2014,77,262,191,1672,530,60068.9876961721,8.82318847590259,351,179,2,17,74,303,0
Bandarban,BD2003,Alikadam,BD200304,179,20.1606267245314,0.138471388609145,76.1410057997617,0.814964302350421,0.00301278948187413,12,2014,53,157,83,1364,293,60068.9876961721,4.87772494988577,174,119,1,2,44,161,0
Bandarban,BD2003,Alikadam,BD200304,179,19.6103379259756,0.429027158894903,70.3695932930755,0.760848447630294,-0.0333535142782484,1,2015,65,98,53,1630,216,60614.5183614249,3.56350270263737,130,86,0,1,20,124,1682
Bandarban,BD2003,Alikadam,BD200304,179,21.7728959270937,0.00491277626178972,54.4482823264543,0.663611089613879,-0.0667317679357687,2,2015,39,88,34,1292,161,60614.5183614249,2.65612932928063,100,61,0,0,22,82,0
Bandarban,BD2003,Alikadam,BD200304,179,26.1789466973567,0.282560164653802,47.1761818645348,0.601058500471745,-0.074672253753473,3,2015,39,87,30,1355,156,60614.5183614249,2.57364084079365,104,52,1,1,18,82,0
Bandarban,BD2003,Alikadam,BD200304,179,26.7898723958192,1.98345651193112,70.704411121921,0.691899651323557,-0.00102085530037871,4,2015,26,62,35,1236,123,60614.5183614249,2.02921681677961,74,49,0,2,15,68,0
Bandarban,BD2003,Alikadam,BD200304,179,28.2380218015855,2.08434191442793,73.1216835191693,0.749382473697952,0.0423819721981914,5,2015,41,179,65,1769,285,60614.5183614249,4.70184384375764,188,97,0,3,39,161,700
Bandarban,BD2003,Alikadam,BD200304,179,25.7768568392021,19.4245960931795,89.1574270788433,0.785778636506589,0.0854301851635075,6,2015,86,488,184,2951,758,60614.5183614249,12.5052548546256,480,278,3,1,97,458,0
Bandarban,BD2003,Alikadam,BD200304,179,24.7898437331498,33.995265964672,95.1341661193117,0.714521899473662,0.0724202995353919,7,2015,90,563,263,3116,916,60614.5183614249,15.111891090814,550,366,3,2,130,524,0
Bandarban,BD2003,Alikadam,BD200304,179,25.3592349731563,10.2505134505885,91.1294371041912,0.758295533369332,0.0768597414196229,8,2015,68,311,95,2345,474,60614.5183614249,7.81990870856534,309,165,1,4,55,267,0
Bandarban,BD2003,Alikadam,BD200304,179,25.6156229009577,11.3565106426071,90.5388128794727,0.855739618865081,0.0729279617991433,9,2015,44,277,83,2191,404,60614.5183614249,6.66506986974767,263,141,1,1,33,277,0
Bandarban,BD2003,Alikadam,BD200304,179,24.589665734291,6.89974798192306,88.781405809855,0.871227791419172,0.0562896298887644,10,2015,70,158,49,1892,277,60614.5183614249,4.56986226217848,168,109,0,0,14,220,251
Bandarban,BD2003,Alikadam,BD200304,179,22.5108837018352,0.451610984900665,81.3756261708664,0.867527925031004,0.0467150904524827,11,2015,23,159,50,1694,232,60614.5183614249,3.82746586579569,141,91,0,1,10,147,4397
Bandarban,BD2003,Alikadam,BD200304,179,19.3968144145714,0.599456008999423,75.4300160906535,0.825144547124132,0.0155603082259418,12,2015,24,125,40,1528,189,60614.5183614249,3.1180648648077,108,81,0,2,10,148,2352
Bandarban,BD2003,Alikadam,BD200304,179,18.101122021108,0.107662437648768,68.1366359003227,0.7696686920183,-0.0186014856069839,1,2016,25,51,19,1209,95,61165.0033919525,1.55317574972127,60,35,0,0,6,69,0
Bandarban,BD2003,Alikadam,BD200304,179,23.0292155115213,0.144411768354083,62.266231501235,0.704386412922866,-0.0509464772525907,2,2016,19,41,12,1401,72,61165.0033919525,1.17714372610454,47,25,0,0,6,48,0
Bandarban,BD2003,Alikadam,BD200304,179,26.5559342477398,0.258239623102948,58.5789978602281,0.649762599615483,-0.0564997180271708,3,2016,19,53,7,1604,79,61165.0033919525,1.29158825503137,59,20,0,0,7,54,0
Bandarban,BD2003,Alikadam,BD200304,179,28.0156262779421,1.92239261778633,70.9845265690575,0.626299738730025,-0.0324426384227551,4,2016,19,61,30,1857,110,61165.0033919525,1.79841402599305,86,24,0,3,3,79,0
Bandarban,BD2003,Alikadam,BD200304,179,27.5639919116978,7.57678995894077,76.8837239401594,0.717275686444383,0.0346864587339588,5,2016,33,95,37,2347,165,61165.0033919525,2.69762103898958,121,44,1,1,14,114,0
Bandarban,BD2003,Alikadam,BD200304,179,25.826230643234,14.9763157120897,89.1843405425806,0.795447375847806,0.081990891825345,6,2016,73,404,142,4071,619,61165.0033919525,10.1201662008155,409,210,8,2,37,402,0
Bandarban,BD2003,Alikadam,BD200304,179,24.9199616883191,18.1174714774704,94.2959421761706,0.626116494276746,0.086366006277434,7,2016,86,480,149,3903,715,61165.0033919525,11.6896911689548,478,237,2,1,42,461,0
Bandarban,BD2003,Alikadam,BD200304,179,25.3814131003446,15.090891890316,91.8842573170562,0.799686086706265,0.0968950313010993,8,2016,72,303,119,3127,494,61165.0033919525,8.07651389855062,337,157,0,0,40,317,0
Bandarban,BD2003,Alikadam,BD200304,179,25.5881751499416,8.88618753786979,90.9546189663686,0.870179344154804,0.0907813436967499,9,2016,53,153,74,2257,280,61165.0033919525,4.57778115707323,192,88,0,0,16,188,0
Bandarban,BD2003,Alikadam,BD200304,179,25.2436449788531,8.49147489506335,89.6702976950609,0.883991118571353,0.0713100886585485,10,2016,30,129,45,2043,204,61165.0033919525,3.33524055729621,124,80,0,0,10,132,0
Bandarban,BD2003,Alikadam,BD200304,179,22.423516276879,1.23964594458541,83.5612849744533,0.873893208483905,0.0508620755985905,11,2016,21,104,41,1718,166,61165.0033919525,2.7139702574077,127,39,2,0,8,110,0
Bandarban,BD2003,Alikadam,BD200304,179,21.1885183702535,0.100961435721717,76.8583680790205,0.836903587878213,0.0184568902156188,12,2016,33,92,28,1476,153,61165.0033919525,2.50143041797216,102,51,0,0,5,98,0
Bandarban,BD2003,Alikadam,BD200304,179,19.9036072058279,0.0120898685573448,61.8678046086782,0.791109624264937,-0.016581933965089,1,2017,15,70,14,1245,99,61720.4877819904,1.6040054697832,68,31,0,0,7,62,0
Bandarban,BD2003,Alikadam,BD200304,179,22.385148656791,0.0101310775974334,53.997895048611,0.69344240213502,-0.0552251843022362,2,2017,12,37,3,1328,52,61720.4877819904,0.842507923522491,35,17,0,0,4,34,2976
Bandarban,BD2003,Alikadam,BD200304,179,23.5910490366706,2.87934047517463,66.3482656454979,0.698572918147672,-0.0281582673680113,3,2017,15,44,9,1532,68,61720.4877819904,1.10174113076018,43,25,0,1,7,41,3576
Bandarban,BD2003,Alikadam,BD200304,179,27.1115402054844,0.963365061342721,70.1670053107026,0.718860013489751,0.013097837454736,4,2017,38,121,14,1687,173,61720.4877819904,2.80295905325752,119,54,0,0,19,90,0
Bandarban,BD2003,Alikadam,BD200304,179,28.4460144242624,6.02667341968723,71.3650195444076,0.774888331414704,0.0597507522353429,5,2017,77,488,28,2439,593,61720.4877819904,9.60783074324687,356,237,0,0,70,323,0
Bandarban,BD2003,Alikadam,BD200304,179,25.6552164400105,21.3881142455934,90.8298465749668,0.766546277748437,0.0735373541336267,6,2017,103,1020,30,3569,1153,61720.4877819904,18.680992996566,681,472,2,10,109,630,0
Bandarban,BD2003,Alikadam,BD200304,179,25.0783725229704,20.6163382008477,93.0710557511043,0.76501140556482,0.0854914282739028,7,2017,143,1315,52,4431,1510,61720.4877819904,24.465133933057,901,609,1,0,167,814,333
Bandarban,BD2003,Alikadam,BD200304,179,25.3397396171084,12.3762125515564,91.6609621527772,0.815499166374917,0.0944430494456156,8,2017,97,686,42,3922,825,61720.4877819904,13.3667122481934,489,336,2,3,85,465,807
Bandarban,BD2003,Alikadam,BD200304,179,25.3894462613957,11.4002673672136,93.0594989676508,0.870182046100531,0.0845648914565978,9,2017,61,248,13,2311,322,61720.4877819904,5.2170682956585,199,123,0,2,20,198,0
Bandarban,BD2003,Alikadam,BD200304,179,24.8775349381044,6.78281206542665,89.9488035090563,0.877001255891876,0.0694310995600034,10,2017,43,123,6,1885,172,61720.4877819904,2.78675697780516,115,57,1,0,4,118,5816
Bandarban,BD2003,Alikadam,BD200304,179,23.4733812454737,0.800178978072663,83.0282537236278,0.87336251069587,0.049176830834882,11,2017,35,145,12,1742,192,61720.4877819904,3.11079848685227,132,60,0,0,20,120,9392
Bandarban,BD2003,Alikadam,BD200304,179,20.6692367620722,1.59089817799265,80.088350987359,0.843263455314705,0.01657827323795,12,2017,27,82,5,1376,114,61720.4877819904,1.84703660156854,71,43,0,0,18,66,13992
Bandarban,BD2003,Alikadam,BD200304,179,17.098447751977,1.38084248181814,72.964086811768,0.793225724975227,-0.00791158342600903,1,2018,7,32,1,1277,40,62281.0169344,0.642250270931376,28,12,1,0,6,24,0
Bandarban,BD2003,Alikadam,BD200304,179,21.8760736955072,0.0081519694117198,60.1228179820472,0.707522880615703,-0.0477647111682949,2,2018,12,28,2,1421,42,62281.0169344,0.674362784477945,26,16,0,0,8,20,0
Bandarban,BD2003,Alikadam,BD200304,179,25.4380737873368,0.191620469858669,58.1624666357781,0.643102972264913,-0.0578830923857738,3,2018,13,39,3,1434,55,62281.0169344,0.883094122530642,29,26,0,0,10,24,1308
Bandarban,BD2003,Alikadam,BD200304,179,27.1521186498165,0.870671996335613,65.9306333691739,0.67835606320799,-0.0172997906718494,4,2018,17,49,1,1637,67,62281.0169344,1.07576920381005,45,22,0,0,10,29,692
Bandarban,BD2003,Alikadam,BD200304,179,26.8038631519894,5.32048147354788,78.7435990101044,0.770646004818334,0.058345386860996,5,2018,27,115,1,2222,143,62281.0169344,2.29604471857967,99,44,0,2,18,66,0
Bandarban,BD2003,Alikadam,BD200304,179,25.5371886294538,22.5663417164208,91.9539463583032,0.721996967921292,0.0818171730747545,6,2018,45,201,0,2475,246,62281.0169344,3.94983916622796,138,108,1,2,16,161,0
Bandarban,BD2003,Alikadam,BD200304,179,25.2048001758172,13.8115862384695,92.5966825364876,0.670910233528954,0.0873428307685021,7,2018,48,258,6,2932,312,62281.0169344,5.00955211326473,192,120,2,1,24,182,0
Bandarban,BD2003,Alikadam,BD200304,179,25.6466113544713,8.42907786889448,89.2458256129648,0.809816599544276,0.099210130077022,8,2018,32,218,2,2647,252,62281.0169344,4.04617670686767,145,107,1,0,15,158,0
Bandarban,BD2003,Alikadam,BD200304,179,25.7531000937149,6.95927797097786,89.8446098707566,0.871084944013576,0.0792660832219612,9,2018,22,138,4,2343,164,62281.0169344,2.63322611081864,109,55,0,0,11,99,0
Bandarban,BD2003,Alikadam,BD200304,179,23.8959052641875,7.41379996193891,87.677315285215,0.871750438219115,0.0524416899918596,10,2018,15,103,3,2027,121,62281.0169344,1.94280706956741,64,57,0,0,14,73,0
Bandarban,BD2003,Alikadam,BD200304,179,22.1398200374343,0.145491619094561,76.2778312642398,0.861540340576657,0.0422056035686172,11,2018,9,63,1,1600,73,62281.0169344,1.17210674444976,54,19,0,0,3,50,160
Bandarban,BD2003,Alikadam,BD200304,179,20.0964151487897,0.599886346511632,74.2891964610804,0.832349174771396,0.00832953172862278,12,2018,6,34,0,1880,40,62281.0169344,0.642250270931376,23,17,0,0,3,25,46
Bandarban,BD2003,Alikadam,BD200304,179,19.2910960158706,0.114301988767414,63.4790947720814,0.778968790194811,-0.0172609624654518,1,2019,9,34,0,1427,43,62783.2832,0.684895688921219,28,15,0,0,2,28,29
Bandarban,BD2003,Alikadam,BD200304,179,22.2608674099333,0.0903005202022039,55.6846966922158,0.693782172700464,-0.0497449007938178,2,2019,15,9,2,1367,26,62783.2832,0.414122974696551,17,9,0,2,4,15,25
Bandarban,BD2003,Alikadam,BD200304,179,24.912881780653,1.41044352977693,57.9659524171555,0.663911831975457,-0.0440806595401278,3,2019,7,13,0,1380,20,62783.2832,0.318556134381962,10,10,0,0,0,8,40
Bandarban,BD2003,Alikadam,BD200304,179,28.5562399955327,0.593139498125631,59.119130525762,0.603437436314332,-0.0417774014740592,4,2019,14,15,0,1584,29,62783.2832,0.461906394853845,21,8,0,0,6,13,1445
Bandarban,BD2003,Alikadam,BD200304,179,29.0746880584128,1.75860112857465,70.9865620278887,0.630597151071367,-0.00885973371537015,5,2019,10,53,1,1768,64,62783.2832,1.01937963002228,45,19,0,0,2,48,2555
Bandarban,BD2003,Alikadam,BD200304,179,26.9005930183039,9.2569586598972,85.5700580885952,0.800288201996167,0.0600181200207735,6,2019,15,162,2,2587,179,62783.2832,2.85107740271856,123,56,0,0,5,118,0
Bandarban,BD2003,Alikadam,BD200304,179,25.0957560588015,19.9143939655703,94.4013490484941,0.764151998006206,0.0764694841832391,7,2019,71,705,8,4619,784,62783.2832,12.4874004677729,477,307,6,1,43,521,0
Bandarban,BD2003,Alikadam,BD200304,179,25.6997429650895,11.710466350193,91.7034710345797,0.815746535072364,0.0866459581663537,8,2019,47,373,13,4449,433,62783.2832,6.89674030936949,280,153,2,1,28,305,65
Bandarban,BD2003,Alikadam,BD200304,179,25.4287427485955,9.88053375172444,91.3212081322016,0.866035060021481,0.0829834634697142,9,2019,40,274,4,3553,318,62783.2832,5.0650425366732,217,101,0,0,11,217,102
Bandarban,BD2003,Alikadam,BD200304,179,25.2986093693942,4.97425168073312,88.6872285758787,0.877085632465599,0.0623884717554016,10,2019,25,168,5,2612,198,62783.2832,3.15370573038143,120,78,0,0,12,130,722
Bandarban,BD2003,Alikadam,BD200304,179,23.6062916926992,1.13380091714663,80.4475792450378,0.873012141933148,0.0429335257241811,11,2019,22,126,4,2204,152,62783.2832,2.42102662130291,99,53,0,1,12,98,212
Bandarban,BD2003,Alikadam,BD200304,179,19.7976220684899,0.197893765570771,70.8391432320564,0.820927736421735,0.0133607789332727,12,2019,21,127,4,2037,152,62783.2832,2.42102662130291,95,57,2,2,13,98,199
Bandarban,BD2003,Alikadam,BD200304,179,18.9937839177155,1.06868579698294,73.1362438053946,0.805604071936769,-0.0073890729494337,1,2020,7,54,3,1738,64,63289.6,1.0112245929821,43,21,0,0,7,42,0
Bandarban,BD2003,Alikadam,BD200304,179,20.7331391563568,0.00592138318088733,54.3518890484654,0.716526338838022,-0.0457985572235085,2,2020,6,19,0,1702,25,63289.6,0.395009606633633,14,11,0,0,2,14,0
Bandarban,BD2003,Alikadam,BD200304,179,25.7597277948289,0.0842897826048483,49.9559724223237,0.61631435860387,-0.0696088156644105,3,2020,5,11,0,1780,16,63289.6,0.252806148245525,10,6,0,0,4,7,0
Bandarban,BD2003,Alikadam,BD200304,179,27.3878805955833,2.20628171016914,63.2797067331142,0.600772133536669,-0.0426770449659218,4,2020,5,10,0,1046,15,63289.6,0.23700576398018,12,3,0,0,2,9,1199
Bandarban,BD2003,Alikadam,BD200304,179,27.638175046797,3.55429030495297,72.7467087319418,0.699543026174469,0.015501483084149,5,2020,8,53,0,1619,61,63289.6,0.963823440186065,40,21,0,0,3,37,26749
Bandarban,BD2003,Alikadam,BD200304,179,26.0623575047258,17.6852737680256,89.7098908059471,0.732230824546205,0.0830343925461242,6,2020,22,173,0,3245,195,63289.6,3.08107493174234,131,64,1,0,12,141,12744
Bandarban,BD2003,Alikadam,BD200304,179,25.5518779628933,13.9875900474972,91.9916764590581,0.800336859627469,0.0947758310811282,7,2020,41,256,2,4621,299,63289.6,4.72431489533825,197,102,1,1,11,216,0
Bandarban,BD2003,Alikadam,BD200304,179,25.4712776693685,16.8209116855372,92.5988884952223,0.799346981331925,0.0945225109418333,8,2020,18,160,3,3919,181,63289.6,2.8598695520275,110,71,0,0,7,135,0
Bandarban,BD2003,Alikadam,BD200304,179,25.9229248763195,9.39351896403342,90.9647142646325,0.818861338244631,0.0834328759409992,9,2020,20,104,1,4034,125,63289.6,1.97504803316817,81,44,1,1,5,91,0
Bandarban,BD2003,Alikadam,BD200304,179,25.6943814267458,8.92853078947053,90.8184819657784,0.877595285925363,0.0697278585720235,10,2020,23,62,3,3229,88,63289.6,1.39043381535039,59,29,1,0,2,59,0
Bandarban,BD2003,Alikadam,BD200304,179,23.3170138105135,1.67472638316616,82.6717140389404,0.881390138121602,0.0491927737039617,11,2020,15,74,4,2947,93,63289.6,1.46943573667712,59,34,0,1,9,58,0
Bandarban,BD2003,Alikadam,BD200304,179,19.5349954207942,0.00117464262996416,73.1240109758671,0.841716343288453,0.0203483588878122,12,2020,10,36,3,2473,49,63289.6,0.774218829001921,31,18,0,0,3,30,0
Bandarban,BD2003,Alikadam,BD200304,179,19.7474378934549,0.00796275642360785,64.2965606491368,0.784135467829317,-0.0137627309769435,1,2021,9,17,2,2153,28,63289.6,0.442410759429669,17,11,0,0,1,21,0
Bandarban,BD2003,Alikadam,BD200304,179,21.5436485048966,0.00625247075830069,54.7753627368958,0.688918597669161,-0.0531744711318089,2,2021,8,5,2,2233,15,63289.6,0.23700576398018,9,6,0,0,0,9,0
Bandarban,BD2003,Alikadam,BD200304,179,27.0144972407802,0.0257759781257856,46.14863711619,0.595076367202103,-0.0727556794185563,3,2021,2,9,0,2387,11,63289.6,0.173804226918799,7,4,0,0,0,8,0
Bandarban,BD2003,Alikadam,BD200304,179,28.0906495910994,0.234687864664445,61.4579763909199,0.564634900399353,-0.0615726581186121,4,2021,5,17,0,2613,22,63289.6,0.347608453837597,16,6,0,0,4,14,0
Bandarban,BD2003,Alikadam,BD200304,179,28.4843170493026,1.67771829403012,67.9262440597837,0.636091943681279,-0.0183724384178791,5,2021,14,65,1,3569,80,63289.6,1.26403074122763,57,23,0,0,3,46,310
Bandarban,BD2003,Alikadam,BD200304,179,25.2875560525838,20.4877715286193,92.5063976074634,0.686770514202809,0.0796236740378891,6,2021,58,256,11,7557,325,63289.6,5.13512488623723,215,110,0,0,18,222,1690
Bandarban,BD2003,Alikadam,BD200304,179,25.4380464760234,19.8271909705207,92.1634143960866,0.684715262456757,0.0862186085174458,7,2021,96,343,10,5095,449,63289.6,7.09437253514005,294,155,1,1,24,327,0
Bandarban,BD2003,Alikadam,BD200304,179,25.4415203658001,11.8454473441542,91.3586108165853,0.774429153824699,0.0870874253508798,8,2021,56,199,6,3919,261,63289.6,4.12390029325513,170,91,4,1,6,190,0
Bandarban,BD2003,Alikadam,BD200304,179,25.6508590077333,8.22180478452182,89.3414857807854,0.858817375758799,0.0797216230684458,9,2021,34,122,3,3071,159,63289.6,2.51226109818991,91,68,1,0,11,102,0
Bandarban,BD2003,Alikadam,BD200304,179,25.759386747553,4.34626342932649,88.6937039463411,0.882000369405561,0.0589924390586686,10,2021,18,94,5,2811,117,63289.6,1.8486449590454,78,39,1,0,6,82,0
Bandarban,BD2003,Alikadam,BD200304,179,24.257003119774,0.196116892723157,73.9231959834133,0.865330356153165,0.0361626045877961,11,2021,18,61,4,2352,83,63289.6,1.31143189402366,57,26,1,1,7,53,0
Bandarban,BD2003,Alikadam,BD200304,179,20.7941266425737,1.06069228790117,71.1584284093704,0.833435569506833,0.0110915570184807,12,2021,25,99,5,2062,129,63289.6,2.03824957022955,85,44,0,0,10,76,0
Bandarban,BD2003,Alikadam,BD200304,179,19.5586691594571,0.0828246494644407,63.2989866222597,0.792219256867015,-0.0144525487106598,1,2022,12,63,2,2052,77,63800,1.20689655172414,46,31,0,0,3,57,0
Bandarban,BD2003,Alikadam,BD200304,179,20.7357617097179,0.3101944003995,47.8317547972199,0.715284021617226,-0.0454346760288601,2,2022,12,36,2,1774,50,63800,0.783699059561129,29,21,1,0,2,36,0
Bandarban,BD2003,Alikadam,BD200304,179,26.4191990796418,0.247057972123896,47.4640959447894,0.613137320988827,-0.0667433016131627,3,2022,5,28,0,1656,33,63800,0.517241379310345,22,11,0,0,4,23,0
Bandarban,BD2003,Alikadam,BD200304,179,27.9056622170814,0.636480403770335,67.2387573760009,0.615655616503386,-0.0408434524101635,4,2022,10,49,0,1869,59,63800,0.924764890282132,43,16,1,0,5,43,0
Bandarban,BD2003,Alikadam,BD200304,179,26.736425783945,6.94901014515209,81.4425126475035,0.742288250298179,0.0371173838200004,5,2022,33,214,6,3011,253,63800,3.96551724137931,166,87,0,0,5,203,0
Bandarban,BD2003,Alikadam,BD200304,179,25.4042180321834,12.7423980752125,89.1665166992927,0.776216459148009,0.0800495086287769,6,2022,194,900,27,5179,1121,63800,17.5705329153605,668,453,1,3,34,831,6029
